gw_site_id	county_code	well_log_nbr	gw_logid	well_tag_nbr	other_identity_id	other_identity_name	other_identity_description	download_date
9529	KLAM	13478	KLAM0013478		'421037121332801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9530	KLAM	13490	KLAM0013490		'39S/11.5E-22dab'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9531	KLAM	13491	KLAM0013491		'39S/11.5E-22dbd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9531	KLAM	13491	KLAM0013491		'421013121304601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6373	KLAM	13498	KLAM0013498		'39S/11.5E-28ddd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6373	KLAM	13498	KLAM0013498		'420908121313701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9532	KLAM	13519	KLAM0013519		'39S/12E-7cba'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9532	KLAM	13519	KLAM0013519		'421204121204501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9533	KLAM	13538	KLAM0013538		'39S/12E-16cac'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9533	KLAM	13538	KLAM0013538		'421110121181601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9534	KLAM	13539	KLAM0013539		'39S/12E-17aab'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9534	KLAM	13539	KLAM0013539		'421140121185201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9535	KLAM	13548	KLAM0013548		'39S/12E-21bdb'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9535	KLAM	13548	KLAM0013548		'421034121181501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9536	KLAM	13553	KLAM0013553		'421043121220601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9537	KLAM	13554	KLAM0013554		'420955121141101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8273	KLAM	13556	KLAM0013556		'420942121152901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9538	KLAM	13578	KLAM0013578		'39S/12E-31ADD (Wright)'	USGS SIR 2007-5050	Gannett, M.W., Lite, K.E. Jr., La Marche, J.L., Fisher, B.J., and Polette, D.J., 2007, Ground-Water Hydrology of the Upper Klamath Basin, Oregon and California: U.S. Geological Survey Scientific Investigations Report 2007-5050.	10/22/2024
9538	KLAM	13578	KLAM0013578		'420840121194901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9539	KLAM	13582	KLAM0013582		'420905121194501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9540	KLAM	13583	KLAM0013583		'39S/12E-32CDB (Liston)'	USGS SIR 2007-5050	Gannett, M.W., Lite, K.E. Jr., La Marche, J.L., Fisher, B.J., and Polette, D.J., 2007, Ground-Water Hydrology of the Upper Klamath Basin, Oregon and California: U.S. Geological Survey Scientific Investigations Report 2007-5050.	10/22/2024
9540	KLAM	13583	KLAM0013583		'420820121191601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9541	KLAM	13585	KLAM0013585		'420910121122901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6374	KLAM	13600	KLAM0013600		'420844121150801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9542	KLAM	13601	KLAM0013601		'421236121081901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9543	KLAM	13602	KLAM0013602		'421309121080101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9544	KLAM	13608	KLAM0013608		'421115121175101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9545	KLAM	13609	KLAM0013609		'421219121074901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9546	KLAM	13615	KLAM0013615		'39S/13E-29cdb'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9547	KLAM	13620	KLAM0013620		'39S/13E-30dcd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9547	KLAM	13620	KLAM0013620		'420906121130201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15411	KLAM	13715	KLAM0013715		'420727121551001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15389	KLAM	13739	KLAM0013739		'420605121550001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15390	KLAM	13741	KLAM0013741		'420605121550013'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15387	KLAM	13744	KLAM0013744		'420559121544601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15383	KLAM	13761	KLAM0013761		'420526121541201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15378	KLAM	13791	KLAM0013791		'420414121530901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14404	KLAM	13800	KLAM0013800		'420352121505901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15374	KLAM	13803	KLAM0013803		'420351121515901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15421	KLAM	13808	KLAM0013808		'420754121545901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15026	KLAM	13809	KLAM0013809		'420747121484301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14603	KLAM	13810	KLAM0013810		'420228121535701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15363	KLAM	13811	KLAM0013811		'420241121534901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14405	KLAM	13812	KLAM0013812		'420246121541401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15451	KLAM	13837	KLAM0013837		'420933121561301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15440	KLAM	13844	KLAM0013844		'420853121560701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14617	KLAM	13848	KLAM0013848		'420846121560201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15439	KLAM	13860	KLAM0013860		'420847121564101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15434	KLAM	13941	KLAM0013941		'420829121573201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15433	KLAM	13942	KLAM0013942		'420829121572901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15429	KLAM	14002	KLAM0014002		'420819122010301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15432	KLAM	14011	KLAM0014011		'420824121571301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14630	KLAM	14102	KLAM0014102		'421210121494701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14571	KLAM	14118	KLAM0014118		'421257121553401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14572	KLAM	14119	KLAM0014119		'421210121551301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14613	KLAM	14124	KLAM0014124		'421137121545101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15476	KLAM	14125	KLAM0014125		'421139121544801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15475	KLAM	14138	KLAM0014138		'421131121503101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8276	KLAM	14141	KLAM0014141		'421155121490401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15477	KLAM	14149	KLAM0014149		'421140121500401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15479	KLAM	14162	KLAM0014162		'421143121491001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15464	KLAM	14170	KLAM0014170		'421038121491001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15181	KLAM	14184	KLAM0014184		'421021121495901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15467	KLAM	14244	KLAM0014244		'421057121532801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14615	KLAM	14260	KLAM0014260		'420931121515101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8277	KLAM	14301	KLAM0014301		'421006121491801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15436	KLAM	14317	KLAM0014317		'420839121530901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15425	KLAM	14319	KLAM0014319		'420814121540401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15310	KLAM	14320	KLAM0014320		'420840121540301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14607	KLAM	14324	KLAM0014324		'420837121542201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15443	KLAM	14329	KLAM0014329		'420911121553701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15423	KLAM	14340	KLAM0014340		'420801121552201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15418	KLAM	14426	KLAM0014426		'420738121543201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15267	KLAM	14482	KLAM0014482		'420645121423501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15404	KLAM	14483	KLAM0014483		'420709121415401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15398	KLAM	14487	KLAM0014487		'420644121435101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15416	KLAM	14491	KLAM0014491		'420732121443701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15399	KLAM	14501	KLAM0014501		'420644121442801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15397	KLAM	14504	KLAM0014504		'420643121460401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15395	KLAM	14511	KLAM0014511		'420641121464101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15405	KLAM	14513	KLAM0014513		'420717121463501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15409	KLAM	14517	KLAM0014517		'420725121491201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15420	KLAM	14520	KLAM0014520		'420753121490401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14587	KLAM	14521	KLAM0014521		'420734121480001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14406	KLAM	14525	KLAM0014525		'420616121454701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15386	KLAM	14529	KLAM0014529		'420551121453901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15394	KLAM	14530	KLAM0014530		'420640121441301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15396	KLAM	14540	KLAM0014540		'420642121432201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15392	KLAM	14541	KLAM0014541		'420622121415401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15270	KLAM	14545	KLAM0014545		'420542121433401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15385	KLAM	14546	KLAM0014546		'420537121465901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15371	KLAM	14548	KLAM0014548		'420342121450001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15370	KLAM	14557	KLAM0014557		'420329121440701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6410	KLAM	14559	KLAM0014559		'420324121444601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15375	KLAM	14562	KLAM0014562		'420356121454801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14407	KLAM	14563	KLAM0014563		'420348121453601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15373	KLAM	14565	KLAM0014565		'420350121454019'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15182	KLAM	14580	KLAM0014580		'420258121443301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14132	KLAM	14581	KLAM0014581		'420256121442201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15361	KLAM	14583	KLAM0014583		'420231121432901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14594	KLAM	14584	KLAM0014584		'420247121435401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15359	KLAM	14586	KLAM0014586		'420222121433901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15402	KLAM	14593	KLAM0014593		'420700121401801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15300	KLAM	14597	KLAM0014597		'420735121402526'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
10099	KLAM	14625	KLAM0014625		'420554121393801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15380	KLAM	14666	KLAM0014666		'420429121381401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15372	KLAM	14674	KLAM0014674		'420345121365029'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8280	KLAM	14690	KLAM0014690		'420216121400401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15243	KLAM	14692	KLAM0014692		'420250121403601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15362	KLAM	14697	KLAM0014697		'420240121385201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15280	KLAM	14698	KLAM0014698		'420220121380301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15273	KLAM	14705	KLAM0014705		'420238121374001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15355	KLAM	14708	KLAM0014708		'420221121353601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9548	KLAM	14714	KLAM0014714		'40S/11E-1aaa'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6375	KLAM	14731	KLAM0014731		'40S/11E-11bad'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6375	KLAM	14731	KLAM0014731		'420632121293601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9549	KLAM	14735	KLAM0014735		'40S/11E-12aad'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9549	KLAM	14735	KLAM0014735		'420627121275601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9399	KLAM	14742	KLAM0014742		'40S/11E-13bda1'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9399	KLAM	14742	KLAM0014742		'420533121282201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9398	KLAM	14746	KLAM0014746		'40S/11E-13bcd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9398	KLAM	14746	KLAM0014746		'420522121284301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8281	KLAM	14754	KLAM0014754	72605	'420344121274601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6412	KLAM	14764	KLAM0014764		'420350121325401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8282	KLAM	14777	KLAM0014777		'420312121320701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14408	KLAM	14781	KLAM0014781		'420318121312201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9402	KLAM	14789	KLAM0014789		'420230121285201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9552	KLAM	14796	KLAM0014796		'420742121265701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9553	KLAM	14802	KLAM0014802		'40S/12E-7bdb'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9554	KLAM	14808	KLAM0014808		'420554121252001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9400	KLAM	14809	KLAM0014809		'40S/12E-18aad'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9400	KLAM	14809	KLAM0014809		'420616121270501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9403	KLAM	14812	KLAM0014812		'420451121272101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
17137	KLAM	14813	KLAM0014813		'420008N1214175W001'	CDWR WDL SITE ID	California Dept of Water Resources: California Water Data Library Site Code	10/22/2024
8284	KLAM	14819	KLAM0014819		'420353121252801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8285	KLAM	14820	KLAM0014820	51773	'420353121252301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14133	KLAM	14821	KLAM0014821		'40S/12E-28DCB (Malin)'	USGS SIR 2007-5050	Gannett, M.W., Lite, K.E. Jr., La Marche, J.L., Fisher, B.J., and Polette, D.J., 2007, Ground-Water Hydrology of the Upper Klamath Basin, Oregon and California: U.S. Geological Survey Scientific Investigations Report 2007-5050.	10/22/2024
6915	KLAM	14829	KLAM0014829		'420404121272401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15330	KLAM	14830	KLAM0014830		'420342121264901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15331	KLAM	14831	KLAM0014831		'420317121265201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15003	KLAM	14834	KLAM0014834		'420328121260501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6413	KLAM	14838	KLAM0014838	103028	'420351121251201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9392	KLAM	14844	KLAM0014844		'420311121235801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9555	KLAM	14849	KLAM0014849		'420811121154701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8286	KLAM	14864	KLAM0014864		'420704121180001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9556	KLAM	14871	KLAM0014871		'40S/12E-13ddd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9556	KLAM	14871	KLAM0014871		'420542121135401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8287	KLAM	14873	KLAM0014873		'420441121152701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9557	KLAM	14882	KLAM0014882		'420716121131001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9558	KLAM	14884	KLAM0014884		'40S/14E-16aba'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9558	KLAM	14884	KLAM0014884		'420621121104001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9559	KLAM	14889	KLAM0014889		'420459121125801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9560	KLAM	14891	KLAM0014891		'420502121125501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9561	KLAM	14892	KLAM0014892		'420414121121601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9562	KLAM	14896	KLAM0014896		'420302121115301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15358	KLAM	14902	KLAM0014902		'420221121522401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15348	KLAM	14908	KLAM0014908		'420146121422401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15350	KLAM	14909	KLAM0014909		'420158121425901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15357	KLAM	14911	KLAM0014911		'420221121433101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15354	KLAM	14912	KLAM0014912		'420217121433401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15345	KLAM	14913	KLAM0014913		'420111121421101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6376	KLAM	14914	KLAM0014914		'420033121410001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15343	KLAM	14915	KLAM0014915		'420100121415401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15346	KLAM	14916	KLAM0014916		'420129121352301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15351	KLAM	14917	KLAM0014917		'420206121355901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14409	KLAM	14918	KLAM0014918		'420129121355901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15353	KLAM	14921	KLAM0014921		'420217121380101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
10261	KLAM	14925	KLAM0014925		'420215121371028'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14638	KLAM	14929	KLAM0014929		'420202121391201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14570	KLAM	14937	KLAM0014937		'420100121410031'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15344	KLAM	14958	KLAM0014958		'420110121355901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14410	KLAM	14959	KLAM0014959		'420126121360201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14410	KLAM	14959	KLAM0014959		'KLAM0060224'	Observation successor	gw_logid for the well that replaced this well for observation	10/22/2024
14411	KLAM	14966	KLAM0014966		'420120121355401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15281	KLAM	14967	KLAM0014967		'420035121365530'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15342	KLAM	14985	KLAM0014985		'420019121403701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
17136	KLAM	15032	KLAM0015032		'419995N1215228W001'	CDWR WDL SITE ID	California Dept of Water Resources: California Water Data Library Site Code	10/22/2024
9404	KLAM	15045	KLAM0015045		'420212121225101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15336	KLAM	15047	KLAM0015047		'420224121224701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9405	KLAM	15050	KLAM0015050		'420232121222901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6377	KLAM	15051	KLAM0015051		'420232121241201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15364	KLAM	15059	KLAM0015059		'420242121251001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15337	KLAM	15060	KLAM0015060		'420229121253601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15338	KLAM	15064	KLAM0015064		'420236121273101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15318	KLAM	15067	KLAM0015067		'420130121255701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9408	KLAM	15072	KLAM0015072		'420128121250301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9406	KLAM	15082	KLAM0015082		'420212121212601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9411	KLAM	15096	KLAM0015096		'420049121211101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9411	KLAM	15096	KLAM0015096		'420127N1214065W001'	CDWR WDL SITE ID	California Dept of Water Resources: California Water Data Library Site Code	10/22/2024
9411	KLAM	15096	KLAM0015096		'Model Well No. 1'	USGS SIR 2015-5087	Pischel, E.M. and Gannett, M.W., 2015, Effects of groundwater pumping on agricultural drains in the Tule Lake subbasin, Oregon and California: U.S. Geological Survey Scientific Investigations Report 2015-5087.	10/22/2024
14882	KLAM	15097	KLAM0015097		'420171N1214111W001'	CDWR WDL SITE ID	California Dept of Water Resources: California Water Data Library Site Code	10/22/2024
17130	KLAM	15105	KLAM0015105		'419976N1213967W001'	CDWR WDL SITE ID	California Dept of Water Resources: California Water Data Library Site Code	10/22/2024
17138	KLAM	15108	KLAM0015108		'420050N1213706W001'	CDWR WDL SITE ID	California Dept of Water Resources: California Water Data Library Site Code	10/22/2024
8289	KLAM	15111	KLAM0015111		'420404121270501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9563	KLAM	15113	KLAM0015113		'420227121120701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9412	KLAM	15114	KLAM0015114	37559	'420129121203701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9564	KLAM	15127	KLAM0015127		'420233121115701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9565	KLAM	15129	KLAM0015129		'420257121135001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6378	KLAM	15130	KLAM0015130		'41S/14E-8cca'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6378	KLAM	15130	KLAM0015130		'420124121122801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9566	KLAM	15131	KLAM0015131		'420158121115901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9567	KLAM	15149	KLAM0015149		'421151121241601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9568	KLAM	16807	KLAM0016807		'421015121343501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14997	KLAM	50160	KLAM0050160		'420447121392301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15559	KLAM	50161	KLAM0050161		'423454121503901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15428	KLAM	50166	KLAM0050166		'420817121533001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15525	KLAM	50169	KLAM0050169		'423143121530601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15412	KLAM	50210	KLAM0050210		'420728121564801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14412	KLAM	50228	KLAM0050228		'420013121531801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15463	KLAM	50233	KLAM0050233		'421033121504301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15413	KLAM	50270	KLAM0050270		'420729121491601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9569	KLAM	50301	KLAM0050301	1125	'420605121165101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
